id,ID_CLIENTE,NIVEL,MEJOR_RENDIMIENTO
2698,90161860,NIVEL 2,No
2699,90161860,NIVEL 3,No
2700,90161886,NIVEL 1,Yes
2701,90161886,NIVEL 2,Yes
2702,90161886,NIVEL 3,Yes
2703,90161902,NIVEL 1,Yes
2704,90161902,NIVEL 2,Yes
2705,90161902,NIVEL 3,Yes
2706,90162355,NIVEL 1,No
2707,90162355,NIVEL 2,No
2708,90162355,NIVEL 3,No
2709,90162397,NIVEL 1,No
2710,90162397,NIVEL 2,Yes
2711,90162397,NIVEL 3,Yes
2712,90162603,NIVEL 1,Yes
2713,90162603,NIVEL 2,Yes
2714,90162603,NIVEL 3,Yes
2715,90163031,NIVEL 1,Yes
2716,90163031,NIVEL 2,Yes
2717,90163031,NIVEL 3,Yes
2718,90163155,NIVEL 1,No
2719,90163155,NIVEL 2,No
2720,90163155,NIVEL 3,No
2721,90163809,NIVEL 1,No
2722,90163809,NIVEL 2,No
2723,90163809,NIVEL 3,No
2724,90164286,NIVEL 1,No
2725,90164286,NIVEL 2,No
2726,90164286,NIVEL 3,No
2727,90164344,NIVEL 1,Yes
2728,90164344,NIVEL 2,Yes
2729,90164344,NIVEL 3,Yes
2730,90164500,NIVEL 1,No
2731,90164500,NIVEL 2,No
2732,90164500,NIVEL 3,No
2733,90164567,NIVEL 1,Yes
2734,90164567,NIVEL 2,Yes
2735,90164567,NIVEL 3,Yes
2736,90164971,NIVEL 1,Yes
2737,90164971,NIVEL 2,Yes
2738,90164971,NIVEL 3,Yes
2739,90164989,NIVEL 1,No
2740,90164989,NIVEL 2,No
2741,90164989,NIVEL 3,No
2742,90165176,NIVEL 1,No
2743,90165176,NIVEL 2,No
2744,90165176,NIVEL 3,No
2745,90165374,NIVEL 1,No
2746,90165374,NIVEL 2,No
2747,90165374,NIVEL 3,No
2748,90165762,NIVEL 1,Yes
2749,90165762,NIVEL 2,Yes
2750,90165762,NIVEL 3,Yes
2751,90166000,NIVEL 1,Yes
2752,90166000,NIVEL 2,Yes
2753,90166000,NIVEL 3,Yes
2754,90166018,NIVEL 1,No
2755,90166018,NIVEL 2,No
2756,90166018,NIVEL 3,No
2757,90166570,NIVEL 1,No
2758,90166570,NIVEL 2,No
2759,90166570,NIVEL 3,No
2760,90167495,NIVEL 1,No
2761,90167495,NIVEL 2,No
2762,90167495,NIVEL 3,No
2763,90167610,NIVEL 1,No
2764,90167610,NIVEL 2,No
2765,90167610,NIVEL 3,No
2766,90168147,NIVEL 1,Yes
2767,90168147,NIVEL 2,Yes
2768,90168147,NIVEL 3,Yes
2769,90168824,NIVEL 1,No
2770,90168824,NIVEL 2,No
2771,90168824,NIVEL 3,No
2772,90170481,NIVEL 1,No
2773,90170481,NIVEL 2,No
2774,90170481,NIVEL 3,No
2775,90171315,NIVEL 1,No
2776,90171315,NIVEL 2,No
2777,90171315,NIVEL 3,No
2778,90171331,NIVEL 1,No
2779,90171331,NIVEL 2,No
2780,90171331,NIVEL 3,No
2781,90172156,NIVEL 1,Yes
2782,90172156,NIVEL 2,Yes
2783,90172156,NIVEL 3,Yes
2784,90172958,NIVEL 1,Yes
2785,90172958,NIVEL 2,Yes
2786,90172958,NIVEL 3,Yes
2787,90173030,NIVEL 1,Yes
2788,90173030,NIVEL 2,Yes
2789,90173030,NIVEL 3,Yes
2790,90173204,NIVEL 1,Yes
2791,90173204,NIVEL 2,Yes
2792,90173204,NIVEL 3,Yes
2793,90173519,NIVEL 1,No
2794,90173519,NIVEL 2,No
2795,90173519,NIVEL 3,No
2796,90173600,NIVEL 1,Yes
2797,90173600,NIVEL 2,Yes
2798,90173600,NIVEL 3,Yes
2799,90173618,NIVEL 1,No
2800,90173618,NIVEL 2,No
2801,90173618,NIVEL 3,No
2802,90173659,NIVEL 1,No
2803,90173659,NIVEL 2,Yes
2804,90173659,NIVEL 3,Yes
2805,90173717,NIVEL 1,Yes
2806,90173717,NIVEL 2,Yes
2807,90173717,NIVEL 3,Yes
2808,90174384,NIVEL 1,Yes
2809,90174384,NIVEL 2,Yes
2810,90174384,NIVEL 3,Yes
2811,90175183,NIVEL 1,No
2812,90175183,NIVEL 2,Yes
2813,90175183,NIVEL 3,Yes
2814,90175829,NIVEL 1,Yes
2815,90175829,NIVEL 2,Yes
2816,90175829,NIVEL 3,Yes
2817,90176751,NIVEL 1,No
2818,90176751,NIVEL 2,No
2819,90176751,NIVEL 3,No
2820,90176777,NIVEL 1,No
2821,90176777,NIVEL 2,No
2822,90176777,NIVEL 3,No
2823,90176793,NIVEL 1,No
2824,90176793,NIVEL 2,No
2825,90176793,NIVEL 3,No
2826,90176827,NIVEL 1,Yes
2827,90176827,NIVEL 2,Yes
2828,90176827,NIVEL 3,Yes
2829,90176876,NIVEL 1,Yes
2830,90176876,NIVEL 2,Yes
2831,90176876,NIVEL 3,Yes
2832,90177015,NIVEL 1,No
2833,90177015,NIVEL 2,No
2834,90177015,NIVEL 3,No
2835,90177890,NIVEL 1,No
2836,90177890,NIVEL 2,No
2837,90177890,NIVEL 3,Yes
2838,90178070,NIVEL 1,No
2839,90178070,NIVEL 2,No
2840,90178070,NIVEL 3,No
2841,90178112,NIVEL 1,Yes
2842,90178112,NIVEL 2,Yes
2843,90178112,NIVEL 3,Yes
2844,90178138,NIVEL 1,Yes
2845,90178138,NIVEL 2,Yes
2846,90178138,NIVEL 3,Yes
2847,90178237,NIVEL 1,Yes
2848,90178237,NIVEL 2,Yes
2849,90178237,NIVEL 3,Yes
2850,90178518,NIVEL 1,Yes
2851,90178518,NIVEL 2,Yes
2852,90178518,NIVEL 3,Yes
2853,90178583,NIVEL 1,No
2854,90178583,NIVEL 2,No
2855,90178583,NIVEL 3,No
2856,90178658,NIVEL 1,Yes
2857,90178658,NIVEL 2,Yes
2858,90178658,NIVEL 3,Yes
2859,90178708,NIVEL 1,No
2860,90178708,NIVEL 2,No
2861,90178708,NIVEL 3,No
2862,90178724,NIVEL 1,No
2863,90178724,NIVEL 2,No
2864,90178724,NIVEL 3,No
2865,90178732,NIVEL 1,No
2866,90178732,NIVEL 2,Yes
2867,90178732,NIVEL 3,Yes
2868,90178856,NIVEL 1,Yes
2869,90178856,NIVEL 2,Yes
2870,90178856,NIVEL 3,Yes
2871,90179060,NIVEL 1,No
2872,90179060,NIVEL 2,No
2873,90179060,NIVEL 3,No
2874,90179151,NIVEL 1,Yes
2875,90179151,NIVEL 2,Yes
2876,90179151,NIVEL 3,Yes
2877,90179250,NIVEL 1,No
2878,90179250,NIVEL 2,No
2879,90179250,NIVEL 3,No
2880,90179276,NIVEL 1,No
2881,90179276,NIVEL 2,No
2882,90179276,NIVEL 3,Yes
2883,90179581,NIVEL 1,Yes
2884,90179581,NIVEL 2,Yes
2885,90179581,NIVEL 3,Yes
2886,90180118,NIVEL 1,No
2887,90180118,NIVEL 2,No
2888,90180118,NIVEL 3,No
2889,90180555,NIVEL 1,No
2890,90180555,NIVEL 2,No
2891,90180555,NIVEL 3,No
2892,90180654,NIVEL 1,No
2893,90180654,NIVEL 2,No
2894,90180654,NIVEL 3,No
2895,90181025,NIVEL 1,Yes
2896,90181025,NIVEL 2,Yes
2897,90181025,NIVEL 3,Yes
2898,90181611,NIVEL 1,No
2899,90181611,NIVEL 2,No
2900,90181611,NIVEL 3,No
2901,90182015,NIVEL 1,No
2902,90182015,NIVEL 2,No
2903,90182015,NIVEL 3,No
2904,90182056,NIVEL 1,No
2905,90182056,NIVEL 2,No
2906,90182056,NIVEL 3,No
2907,90182098,NIVEL 1,No
2908,90182098,NIVEL 2,No
2909,90182098,NIVEL 3,No
2910,90182221,NIVEL 1,Yes
2911,90182221,NIVEL 2,Yes
2912,90182221,NIVEL 3,Yes
2913,90182247,NIVEL 1,No
2914,90182247,NIVEL 2,No
2915,90182247,NIVEL 3,No
2916,90182304,NIVEL 1,No
2917,90182304,NIVEL 2,No
2918,90182304,NIVEL 3,No
2919,90182361,NIVEL 1,No
2920,90182361,NIVEL 2,No
2921,90182361,NIVEL 3,No
2922,90182502,NIVEL 1,Yes
2923,90182502,NIVEL 2,Yes
2924,90182502,NIVEL 3,Yes
2925,90182569,NIVEL 1,Yes
2926,90182569,NIVEL 2,Yes
2927,90182569,NIVEL 3,Yes
2928,90182635,NIVEL 1,No
2929,90182635,NIVEL 2,No
2930,90182635,NIVEL 3,No
2931,90182767,NIVEL 1,No
2932,90182767,NIVEL 2,No
2933,90182767,NIVEL 3,No
2934,90183005,NIVEL 1,Yes
2935,90183005,NIVEL 2,Yes
2936,90183005,NIVEL 3,Yes
2937,90183724,NIVEL 1,No
2938,90183724,NIVEL 2,No
2939,90183724,NIVEL 3,No
2940,90184078,NIVEL 1,No
2941,90184078,NIVEL 2,No
2942,90184078,NIVEL 3,No
2943,90184185,NIVEL 1,Yes
2944,90184185,NIVEL 2,Yes
2945,90184185,NIVEL 3,Yes
2946,90184466,NIVEL 1,No
2947,90184466,NIVEL 2,No
2948,90184466,NIVEL 3,No
2949,90184623,NIVEL 1,Yes
2950,90184623,NIVEL 2,Yes
2951,90184623,NIVEL 3,Yes
2952,90184730,NIVEL 1,Yes
2953,90184730,NIVEL 2,Yes
2954,90184730,NIVEL 3,Yes
2955,90185612,NIVEL 1,No
2956,90185612,NIVEL 2,No
2957,90185612,NIVEL 3,Yes
2958,90185794,NIVEL 1,Yes
2959,90185794,NIVEL 2,Yes
2960,90185794,NIVEL 3,Yes
2961,90186040,NIVEL 1,Yes
2962,90186040,NIVEL 2,Yes
2963,90186040,NIVEL 3,Yes
2964,90186180,NIVEL 1,Yes
2965,90186180,NIVEL 2,Yes
2966,90186180,NIVEL 3,Yes
2967,90186206,NIVEL 1,Yes
2968,90186206,NIVEL 2,Yes
2969,90186206,NIVEL 3,Yes
2970,90186222,NIVEL 1,No
2971,90186222,NIVEL 2,No
2972,90186222,NIVEL 3,No
2973,90186438,NIVEL 1,No
2974,90186438,NIVEL 2,No
2975,90186438,NIVEL 3,No
2976,90186883,NIVEL 1,No
2977,90186883,NIVEL 2,No
2978,90186883,NIVEL 3,No
2979,90187527,NIVEL 1,No
2980,90187527,NIVEL 2,No
2981,90187527,NIVEL 3,No
2982,90187576,NIVEL 1,No
2983,90187576,NIVEL 2,No
2984,90187576,NIVEL 3,No
2985,90187634,NIVEL 1,No
2986,90187634,NIVEL 2,No
2987,90187634,NIVEL 3,No
2988,90187766,NIVEL 1,No
2989,90187766,NIVEL 2,No
2990,90187766,NIVEL 3,No
2991,90187881,NIVEL 1,Yes
2992,90187881,NIVEL 2,Yes
2993,90187881,NIVEL 3,Yes
2994,90187899,NIVEL 1,No
2995,90187899,NIVEL 2,No
2996,90187899,NIVEL 3,No
2997,90187907,NIVEL 1,No
2998,90187907,NIVEL 2,No
2999,90187907,NIVEL 3,No
3000,90188061,NIVEL 1,No
3001,90188061,NIVEL 2,No
3002,90188061,NIVEL 3,No
3003,90188293,NIVEL 1,No
3004,90188293,NIVEL 2,No
3005,90188293,NIVEL 3,No
3006,90188574,NIVEL 1,No
3007,90188574,NIVEL 2,No
3008,90188574,NIVEL 3,No
3009,90188814,NIVEL 1,Yes
3010,90188814,NIVEL 2,Yes
3011,90188814,NIVEL 3,Yes
3012,90189036,NIVEL 1,No
3013,90189036,NIVEL 2,No
3014,90189036,NIVEL 3,No
3015,90189192,NIVEL 1,No
3016,90189192,NIVEL 2,Yes
3017,90189192,NIVEL 3,Yes
3018,90189408,NIVEL 1,No
3019,90189408,NIVEL 2,No
3020,90189408,NIVEL 3,No
3021,90189556,NIVEL 1,No
3022,90189556,NIVEL 2,No
3023,90189556,NIVEL 3,No
3024,90190331,NIVEL 1,No
3025,90190331,NIVEL 2,Yes
3026,90190331,NIVEL 3,Yes
3027,90190588,NIVEL 1,No
3028,90190588,NIVEL 2,No
3029,90190588,NIVEL 3,No
3030,90190612,NIVEL 1,No
3031,90190612,NIVEL 2,No
3032,90190612,NIVEL 3,No
3033,90190885,NIVEL 1,Yes
3034,90190885,NIVEL 2,Yes
3035,90190885,NIVEL 3,Yes
3036,90191305,NIVEL 1,Yes
3037,90191305,NIVEL 2,Yes
3038,90191305,NIVEL 3,Yes
3039,90191313,NIVEL 1,No
3040,90191313,NIVEL 2,No
3041,90191313,NIVEL 3,No
3042,90191412,NIVEL 1,Yes
3043,90191412,NIVEL 2,Yes
3044,90191412,NIVEL 3,Yes
3045,90192147,NIVEL 1,No
3046,90192147,NIVEL 2,No
3047,90192147,NIVEL 3,No
3048,90192162,NIVEL 1,No
3049,90192162,NIVEL 2,No
3050,90192162,NIVEL 3,No
3051,90192170,NIVEL 1,No
3052,90192170,NIVEL 2,No
3053,90192170,NIVEL 3,No
3054,90192303,NIVEL 1,No
3055,90192303,NIVEL 2,No
3056,90192303,NIVEL 3,No
3057,90192394,NIVEL 1,No
3058,90192394,NIVEL 2,No
3059,90192394,NIVEL 3,No
3060,90192535,NIVEL 1,No
3061,90192535,NIVEL 2,No
3062,90192535,NIVEL 3,No
3063,90192725,NIVEL 1,No
3064,90192725,NIVEL 2,No
3065,90192725,NIVEL 3,No
3066,90192873,NIVEL 1,Yes
3067,90192873,NIVEL 2,Yes
3068,90192873,NIVEL 3,Yes
3069,90193038,NIVEL 1,Yes
3070,90193038,NIVEL 2,Yes
3071,90193038,NIVEL 3,Yes
3072,90193046,NIVEL 1,Yes
3073,90193046,NIVEL 2,Yes
3074,90193046,NIVEL 3,Yes
3075,90193491,NIVEL 1,Yes
3076,90193491,NIVEL 2,Yes
3077,90193491,NIVEL 3,Yes
3078,90193509,NIVEL 1,Yes
3079,90193509,NIVEL 2,Yes
3080,90193509,NIVEL 3,Yes
3081,90193699,NIVEL 1,No
3082,90193699,NIVEL 2,No
3083,90193699,NIVEL 3,No
3084,90193905,NIVEL 1,No
3085,90193905,NIVEL 2,No
3086,90193905,NIVEL 3,Yes
3087,90193962,NIVEL 1,Yes
3088,90193962,NIVEL 2,Yes
3089,90193962,NIVEL 3,Yes
3090,90194101,NIVEL 1,Yes
3091,90194101,NIVEL 2,Yes
3092,90194101,NIVEL 3,Yes
3093,90194457,NIVEL 1,No
3094,90194457,NIVEL 2,Yes
3095,90194457,NIVEL 3,Yes
3096,90194556,NIVEL 1,Yes
3097,90194556,NIVEL 2,Yes
3098,90194556,NIVEL 3,Yes
3099,90194671,NIVEL 1,No
3100,90194671,NIVEL 2,No
3101,90194671,NIVEL 3,No
3102,90195017,NIVEL 1,Yes
3103,90195017,NIVEL 2,Yes
3104,90195017,NIVEL 3,Yes
3105,90195074,NIVEL 1,Yes
3106,90195074,NIVEL 2,Yes
3107,90195074,NIVEL 3,Yes
3108,90195181,NIVEL 1,Yes
3109,90195181,NIVEL 2,Yes
3110,90195181,NIVEL 3,Yes
3111,90195207,NIVEL 1,No
3112,90195207,NIVEL 2,No
3113,90195207,NIVEL 3,No
3114,90195413,NIVEL 1,Yes
3115,90195413,NIVEL 2,Yes
3116,90195413,NIVEL 3,Yes
3117,90195728,NIVEL 1,Yes
3118,90195728,NIVEL 2,Yes
3119,90195728,NIVEL 3,Yes
3120,90195843,NIVEL 1,No
3121,90195843,NIVEL 2,Yes
3122,90195843,NIVEL 3,Yes
3123,90195850,NIVEL 1,Yes
3124,90195850,NIVEL 2,Yes
3125,90195850,NIVEL 3,Yes
3126,90195884,NIVEL 1,No
3127,90195884,NIVEL 2,No
3128,90195884,NIVEL 3,No
3129,90195926,NIVEL 1,No
3130,90195926,NIVEL 2,No
3131,90195926,NIVEL 3,No
3132,90196569,NIVEL 1,No
3133,90196569,NIVEL 2,No
3134,90196569,NIVEL 3,No
3135,90196692,NIVEL 1,Yes
3136,90196692,NIVEL 2,Yes
3137,90196692,NIVEL 3,Yes
3138,90196759,NIVEL 1,No
3139,90196759,NIVEL 2,No
3140,90196759,NIVEL 3,No
3141,90197005,NIVEL 1,No
3142,90197005,NIVEL 2,No
3143,90197005,NIVEL 3,No
3144,90197138,NIVEL 1,No
3145,90197138,NIVEL 2,No
3146,90197138,NIVEL 3,No
3147,90197781,NIVEL 1,Yes
3148,90197781,NIVEL 2,Yes
3149,90197781,NIVEL 3,Yes
3150,90198375,NIVEL 1,No
3151,90198375,NIVEL 2,No
3152,90198375,NIVEL 3,No
3153,90198441,NIVEL 1,No
3154,90198441,NIVEL 2,No
3155,90198441,NIVEL 3,No
3156,90198680,NIVEL 1,Yes
3157,90198680,NIVEL 2,Yes
3158,90198680,NIVEL 3,Yes
3159,90199241,NIVEL 1,Yes
3160,90199241,NIVEL 2,Yes
3161,90199241,NIVEL 3,Yes
3162,90199555,NIVEL 1,No
3163,90199555,NIVEL 2,No
3164,90199555,NIVEL 3,No
3165,90199597,NIVEL 1,No
3166,90199597,NIVEL 2,No
3167,90199597,NIVEL 3,No
3168,90199696,NIVEL 1,Yes
3169,90199696,NIVEL 2,Yes
3170,90199696,NIVEL 3,Yes
3171,90199811,NIVEL 1,No
3172,90199811,NIVEL 2,No
3173,90199811,NIVEL 3,No
3174,90199829,NIVEL 1,No
3175,90199829,NIVEL 2,No
3176,90199829,NIVEL 3,No
3177,90199977,NIVEL 1,No
3178,90199977,NIVEL 2,No
3179,90199977,NIVEL 3,No
3180,90199985,NIVEL 1,No
3181,90199985,NIVEL 2,No
3182,90199985,NIVEL 3,No
3183,90199993,NIVEL 1,No
3184,90199993,NIVEL 2,No
3185,90199993,NIVEL 3,No
3186,90200130,NIVEL 1,No
3187,90200130,NIVEL 2,No
3188,90200130,NIVEL 3,No
3189,90200171,NIVEL 1,No
3190,90200171,NIVEL 2,No
3191,90200171,NIVEL 3,No
3192,90200296,NIVEL 1,Yes
3193,90200296,NIVEL 2,Yes
3194,90200296,NIVEL 3,Yes
3195,90200346,NIVEL 1,Yes
3196,90200346,NIVEL 2,Yes
3197,90200346,NIVEL 3,Yes
3198,90200353,NIVEL 1,No
3199,90200353,NIVEL 2,No
3200,90200353,NIVEL 3,No
3201,90200478,NIVEL 1,No
3202,90200478,NIVEL 2,No
3203,90200478,NIVEL 3,No
3204,90200510,NIVEL 1,Yes
3205,90200510,NIVEL 2,Yes
3206,90200510,NIVEL 3,Yes
3207,90200668,NIVEL 1,No
3208,90200668,NIVEL 2,No
3209,90200668,NIVEL 3,No
3210,90200791,NIVEL 1,Yes
3211,90200791,NIVEL 2,Yes
3212,90200791,NIVEL 3,Yes
3213,90201112,NIVEL 1,No
3214,90201112,NIVEL 2,No
3215,90201112,NIVEL 3,No
3216,90201179,NIVEL 1,No
3217,90201179,NIVEL 2,No
3218,90201179,NIVEL 3,No
3219,90201229,NIVEL 1,No
3220,90201229,NIVEL 2,No
3221,90201229,NIVEL 3,No
3222,90201328,NIVEL 1,No
3223,90201328,NIVEL 2,No
3224,90201328,NIVEL 3,No
3225,90201336,NIVEL 1,Yes
3226,90201336,NIVEL 2,Yes
3227,90201336,NIVEL 3,Yes
3228,90201807,NIVEL 1,Yes
3229,90201807,NIVEL 2,Yes
3230,90201807,NIVEL 3,Yes
3231,90201880,NIVEL 1,No
3232,90201880,NIVEL 2,No
3233,90201880,NIVEL 3,No
3234,90202052,NIVEL 1,Yes
3235,90202052,NIVEL 2,Yes
3236,90202052,NIVEL 3,Yes
3237,90202201,NIVEL 1,Yes
3238,90202201,NIVEL 2,Yes
3239,90202201,NIVEL 3,Yes
3240,90202235,NIVEL 1,Yes
3241,90202235,NIVEL 2,Yes
3242,90202235,NIVEL 3,Yes
3243,90202573,NIVEL 1,Yes
3244,90202573,NIVEL 2,Yes
3245,90202573,NIVEL 3,Yes
3246,90202722,NIVEL 1,Yes
3247,90202722,NIVEL 2,Yes
3248,90202722,NIVEL 3,Yes
3249,90202771,NIVEL 1,No
3250,90202771,NIVEL 2,No
3251,90202771,NIVEL 3,No
3252,90203589,NIVEL 1,No
3253,90203589,NIVEL 2,No
3254,90203589,NIVEL 3,No
3255,90203738,NIVEL 1,Yes
3256,90203738,NIVEL 2,Yes
3257,90203738,NIVEL 3,Yes
3258,90204124,NIVEL 1,No
3259,90204124,NIVEL 2,No
3260,90204124,NIVEL 3,No
3261,90204199,NIVEL 1,No
3262,90204199,NIVEL 2,No
3263,90204199,NIVEL 3,No
3264,90204454,NIVEL 1,No
3265,90204454,NIVEL 2,No
3266,90204454,NIVEL 3,No
3267,90204728,NIVEL 1,No
3268,90204728,NIVEL 2,No
3269,90204728,NIVEL 3,No
3270,90205006,NIVEL 1,No
3271,90205006,NIVEL 2,No
3272,90205006,NIVEL 3,No
3273,90205246,NIVEL 1,No
3274,90205246,NIVEL 2,No
3275,90205246,NIVEL 3,No
3276,90205667,NIVEL 1,Yes
3277,90205667,NIVEL 2,Yes
3278,90205667,NIVEL 3,Yes
3279,90205717,NIVEL 1,No
3280,90205717,NIVEL 2,No
3281,90205717,NIVEL 3,No
3282,90206038,NIVEL 1,No
3283,90206038,NIVEL 2,No
3284,90206038,NIVEL 3,No
3285,90206327,NIVEL 1,No
3286,90206327,NIVEL 2,No
3287,90206327,NIVEL 3,No
3288,90206541,NIVEL 1,No
3289,90206541,NIVEL 2,No
3290,90206541,NIVEL 3,No
3291,90206558,NIVEL 1,No
3292,90206558,NIVEL 2,No
3293,90206558,NIVEL 3,No
3294,90207218,NIVEL 1,No
3295,90207218,NIVEL 2,No
3296,90207218,NIVEL 3,No
3297,90207416,NIVEL 1,Yes
3298,90207416,NIVEL 2,Yes
3299,90207416,NIVEL 3,Yes
3300,90207515,NIVEL 1,No
3301,90207515,NIVEL 2,No
3302,90207515,NIVEL 3,No
3303,90207994,NIVEL 1,Yes
3304,90207994,NIVEL 2,Yes
3305,90207994,NIVEL 3,Yes
3306,90208455,NIVEL 1,No
3307,90208455,NIVEL 2,No
3308,90208455,NIVEL 3,No
3309,90208497,NIVEL 1,No
3310,90208497,NIVEL 2,No
3311,90208497,NIVEL 3,No
3312,90208562,NIVEL 1,No
3313,90208562,NIVEL 2,No
3314,90208562,NIVEL 3,No
3315,90209032,NIVEL 1,No
3316,90209032,NIVEL 2,No
3317,90209032,NIVEL 3,No
3318,90209370,NIVEL 1,Yes
3319,90209370,NIVEL 2,Yes
3320,90209370,NIVEL 3,Yes
3321,90209578,NIVEL 1,No
3322,90209578,NIVEL 2,No
3323,90209578,NIVEL 3,No
3324,90209602,NIVEL 1,No
3325,90209602,NIVEL 2,No
3326,90209602,NIVEL 3,No
3327,90210048,NIVEL 1,No
3328,90210048,NIVEL 2,No
3329,90210048,NIVEL 3,No
3330,90210394,NIVEL 1,No
3331,90210394,NIVEL 2,No
3332,90210394,NIVEL 3,No
3333,90210931,NIVEL 1,Yes
3334,90210931,NIVEL 2,Yes
3335,90210931,NIVEL 3,Yes
3336,90211202,NIVEL 1,No
3337,90211202,NIVEL 2,No
3338,90211202,NIVEL 3,No
3339,90211285,NIVEL 1,Yes
3340,90211285,NIVEL 2,Yes
3341,90211285,NIVEL 3,Yes
3342,90211459,NIVEL 1,Yes
3343,90211459,NIVEL 2,Yes
3344,90211459,NIVEL 3,Yes
3345,90211558,NIVEL 1,No
3346,90211558,NIVEL 2,No
3347,90211558,NIVEL 3,No
3348,90211665,NIVEL 1,No
3349,90211665,NIVEL 2,No
3350,90211665,NIVEL 3,No
3351,90211913,NIVEL 1,No
3352,90211913,NIVEL 2,No
3353,90211913,NIVEL 3,No
3354,90212754,NIVEL 1,No
3355,90212754,NIVEL 2,No
3356,90212754,NIVEL 3,No
3357,90212796,NIVEL 1,Yes
3358,90212796,NIVEL 2,Yes
3359,90212796,NIVEL 3,Yes
3360,90212853,NIVEL 1,No
3361,90212853,NIVEL 2,No
3362,90212853,NIVEL 3,No
3363,90213018,NIVEL 1,No
3364,90213018,NIVEL 2,No
3365,90213018,NIVEL 3,No
3366,90213067,NIVEL 1,No
3367,90213067,NIVEL 2,No
3368,90213067,NIVEL 3,No
3369,90213091,NIVEL 1,No
3370,90213091,NIVEL 2,No
3371,90213091,NIVEL 3,No
3372,90213398,NIVEL 1,No
3373,90213398,NIVEL 2,No
3374,90213398,NIVEL 3,No
3375,90213596,NIVEL 1,Yes
3376,90213596,NIVEL 2,Yes
3377,90213596,NIVEL 3,Yes
3378,90214297,NIVEL 1,Yes
3379,90214297,NIVEL 2,Yes
3380,90214297,NIVEL 3,Yes
3381,90214321,NIVEL 1,No
3382,90214321,NIVEL 2,No
3383,90214321,NIVEL 3,No
3384,90214743,NIVEL 1,No
3385,90214743,NIVEL 2,No
3386,90214743,NIVEL 3,No
3387,90215880,NIVEL 1,No
3388,90215880,NIVEL 2,No
3389,90215880,NIVEL 3,No
3390,90216623,NIVEL 1,No
3391,90216623,NIVEL 2,No
3392,90216623,NIVEL 3,No
3393,90217159,NIVEL 1,Yes
3394,90217159,NIVEL 2,Yes
3395,90217159,NIVEL 3,Yes
3396,90217456,NIVEL 1,No
3397,90217456,NIVEL 2,No
3398,90217456,NIVEL 3,No
3399,90217704,NIVEL 1,No
3400,90217704,NIVEL 2,No
3401,90217704,NIVEL 3,No
3402,90217837,NIVEL 1,No
3403,90217837,NIVEL 2,No
3404,90217837,NIVEL 3,No
3405,90217993,NIVEL 1,Yes
3406,90217993,NIVEL 2,Yes
3407,90217993,NIVEL 3,Yes
3408,90218017,NIVEL 1,No
3409,90218017,NIVEL 2,No
3410,90218017,NIVEL 3,No
3411,90218504,NIVEL 1,No
3412,90218504,NIVEL 2,No
3413,90218504,NIVEL 3,No
3414,90219262,NIVEL 1,No
3415,90219262,NIVEL 2,No
3416,90219262,NIVEL 3,No
3417,90219478,NIVEL 1,Yes
3418,90219478,NIVEL 2,Yes
3419,90219478,NIVEL 3,Yes
3420,90219668,NIVEL 1,No
3421,90219668,NIVEL 2,No
3422,90219668,NIVEL 3,No
3423,90220070,NIVEL 1,No
3424,90220070,NIVEL 2,No
3425,90220070,NIVEL 3,No
3426,90220336,NIVEL 1,Yes
3427,90220336,NIVEL 2,Yes
3428,90220336,NIVEL 3,Yes
3429,90220344,NIVEL 1,Yes
3430,90220344,NIVEL 2,Yes
3431,90220344,NIVEL 3,Yes
3432,90220641,NIVEL 1,No
3433,90220641,NIVEL 2,No
3434,90220641,NIVEL 3,No
3435,90221359,NIVEL 1,No
3436,90221359,NIVEL 2,No
3437,90221359,NIVEL 3,No
3438,90221391,NIVEL 1,No
3439,90221391,NIVEL 2,No
3440,90221391,NIVEL 3,No
3441,90221573,NIVEL 1,No
3442,90221573,NIVEL 2,No
3443,90221573,NIVEL 3,No
3444,90221771,NIVEL 1,Yes
3445,90221771,NIVEL 2,Yes
3446,90221771,NIVEL 3,Yes
3447,90221805,NIVEL 1,Yes
3448,90221805,NIVEL 2,Yes
3449,90221805,NIVEL 3,Yes
3450,90222316,NIVEL 1,Yes
3451,90222316,NIVEL 2,Yes
3452,90222316,NIVEL 3,Yes
3453,90222704,NIVEL 1,No
3454,90222704,NIVEL 2,No
3455,90222704,NIVEL 3,No
3456,90222860,NIVEL 1,No
3457,90222860,NIVEL 2,No
3458,90222860,NIVEL 3,No
3459,90222886,NIVEL 1,No
3460,90222886,NIVEL 2,No
3461,90222886,NIVEL 3,No
3462,90222993,NIVEL 1,Yes
3463,90222993,NIVEL 2,Yes
3464,90222993,NIVEL 3,Yes
3465,90223330,NIVEL 1,No
3466,90223330,NIVEL 2,No
3467,90223330,NIVEL 3,No
3468,90223611,NIVEL 1,Yes
3469,90223611,NIVEL 2,Yes
3470,90223611,NIVEL 3,Yes
3471,90224619,NIVEL 1,No
3472,90224619,NIVEL 2,No
3473,90224619,NIVEL 3,No
3474,90224726,NIVEL 1,No
3475,90224726,NIVEL 2,No
3476,90224726,NIVEL 3,No
3477,90225038,NIVEL 1,No
3478,90225038,NIVEL 2,No
3479,90225038,NIVEL 3,No
3480,90225285,NIVEL 1,Yes
3481,90225285,NIVEL 2,Yes
